,Unnamed: 0,Timestamp,single_best_optimization_score,single_best_test_score,single_best_train_score,task_x,fold_x,framework_x,ensemble_optimization_score,ensemble_test_score,task_y,fold_y,framework_y
83,83,2021-01-01 20:42:16.000,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
84,84,2021-01-01 20:42:19.000,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
85,85,2021-01-01 20:42:23.424,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
86,86,2021-01-01 20:42:25.000,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
87,87,2021-01-01 20:42:27.000,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
88,88,2021-01-01 20:42:32.040,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
89,89,2021-01-01 20:42:35.000,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
90,90,2021-01-01 20:42:38.000,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
91,91,2021-01-01 20:42:43.066,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
92,92,2021-01-01 20:42:44.000,0.8397187558204509,0.8570346320346321,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
93,93,2021-01-01 20:42:47.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
94,94,2021-01-01 20:42:51.598,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
95,95,2021-01-01 20:42:53.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
96,96,2021-01-01 20:42:57.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
97,97,2021-01-01 20:43:02.271,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
98,98,2021-01-01 20:43:04.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
99,99,2021-01-01 20:43:09.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
100,100,2021-01-01 20:43:13.514,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
101,101,2021-01-01 20:43:15.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
102,102,2021-01-01 20:43:17.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
103,103,2021-01-01 20:43:21.823,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
104,104,2021-01-01 20:43:24.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
105,105,2021-01-01 20:43:26.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
106,106,2021-01-01 20:43:30.819,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
107,107,2021-01-01 20:43:33.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
108,108,2021-01-01 20:43:36.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
109,109,2021-01-01 20:43:40.583,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
110,110,2021-01-01 20:43:42.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
111,111,2021-01-01 20:43:45.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8667887668,0.8576298701,vehicle,0.0,autosklearn
112,112,2021-01-01 20:43:49.626,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.867032967,0.8576298701,vehicle,0.0,autosklearn
113,113,2021-01-01 20:43:51.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.867032967,0.8576298701,vehicle,0.0,autosklearn
114,114,2021-01-01 20:43:53.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.867032967,0.8576298701,vehicle,0.0,autosklearn
115,115,2021-01-01 20:44:06.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.867032967,0.8576298701,vehicle,0.0,autosklearn
116,116,2021-01-01 20:44:11.179,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
117,117,2021-01-01 20:44:13.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
118,118,2021-01-01 20:44:16.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
119,119,2021-01-01 20:44:21.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
120,120,2021-01-01 20:44:25.961,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
121,121,2021-01-01 20:44:28.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
122,122,2021-01-01 20:44:30.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
123,123,2021-01-01 20:44:40.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
124,124,2021-01-01 20:44:44.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
125,125,2021-01-01 20:44:48.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
126,126,2021-01-01 20:44:53.242,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
127,127,2021-01-01 20:44:55.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
128,128,2021-01-01 20:44:57.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
129,129,2021-01-01 20:45:01.000,0.8397187558204509,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
130,130,2021-01-01 20:50:25.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
131,131,2021-01-01 20:50:30.154,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
132,132,2021-01-01 20:50:32.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
133,133,2021-01-01 20:50:39.457,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
134,134,2021-01-01 20:50:42.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
135,135,2021-01-01 20:50:46.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8671550672,0.8576298701,vehicle,0.0,autosklearn
136,136,2021-01-01 20:50:50.819,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
137,137,2021-01-01 20:50:53.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
138,138,2021-01-01 20:50:55.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
139,139,2021-01-01 20:50:59.574,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
140,140,2021-01-01 20:51:02.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
141,141,2021-01-01 20:51:04.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
142,142,2021-01-01 20:51:08.922,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
143,143,2021-01-01 20:51:12.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
144,144,2021-01-01 20:51:16.000,0.8438091099108048,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
145,145,2021-01-01 20:56:46.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8672771673,0.8576298701,vehicle,0.0,autosklearn
146,146,2021-01-01 20:56:50.570,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
147,147,2021-01-01 20:56:52.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
148,148,2021-01-01 21:03:05.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
149,149,2021-01-01 21:09:15.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
150,150,2021-01-01 21:09:17.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
151,151,2021-01-01 21:09:22.226,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
152,152,2021-01-01 21:09:24.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
153,153,2021-01-01 21:09:26.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
154,154,2021-01-01 21:09:30.858,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
155,155,2021-01-01 21:15:35.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
156,156,2021-01-01 21:21:00.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8823927484999999,0.8576298701,vehicle,0.0,autosklearn
157,157,2021-01-01 21:21:05.128,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
158,158,2021-01-01 21:21:07.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
159,159,2021-01-01 21:21:10.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
160,160,2021-01-01 21:21:15.437,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
161,161,2021-01-01 21:21:18.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
162,162,2021-01-01 21:26:36.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
163,163,2021-01-01 21:26:41.351,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
164,164,2021-01-01 21:26:43.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
165,165,2021-01-01 21:26:47.000,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8904513566,0.8576298701,vehicle,0.0,autosklearn
166,166,2021-01-01 21:26:52.089,0.8786686947703897,0.8836038961038961,1.0,vehicle,0.0,autosklearn,0.8905734567,0.8576298701,vehicle,0.0,autosklearn
