,index,constraint,fold,model,overfit,task,test,tool,train,val,seed
1305,405,3600s8c32G,0,best_ensemble_model,,Australian,0.8858229999999999,autosklearn_constantlier,,,2
1306,406,3600s8c32G,1,best_ensemble_model,,Australian,0.8476229999999999,autosklearn_constantlier,,,2
1307,407,3600s8c32G,2,best_ensemble_model,,Australian,0.84635,autosklearn_constantlier,,,2
1308,408,3600s8c32G,3,best_ensemble_model,,Australian,0.833192,autosklearn_constantlier,,,2
1309,409,3600s8c32G,4,best_ensemble_model,,Australian,0.8989809999999999,autosklearn_constantlier,,,2
1310,410,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.938116,autosklearn_constantlier,,,2
1311,411,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.943287,autosklearn_constantlier,,,2
1312,412,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.939092,autosklearn_constantlier,,,2
1313,413,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.946948,autosklearn_constantlier,,,2
1314,414,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.941966,autosklearn_constantlier,,,2
1315,415,3600s8c32G,0,best_ensemble_model,,adult,0.846576,autosklearn_constantlier,,,2
1316,416,3600s8c32G,1,best_ensemble_model,,adult,0.8384209999999999,autosklearn_constantlier,,,2
1317,417,3600s8c32G,2,best_ensemble_model,,adult,0.8521690000000001,autosklearn_constantlier,,,2
1318,418,3600s8c32G,3,best_ensemble_model,,adult,0.84198,autosklearn_constantlier,,,2
1319,419,3600s8c32G,4,best_ensemble_model,,adult,0.834568,autosklearn_constantlier,,,2
1320,420,3600s8c32G,0,best_ensemble_model,,cnae-9,0.962963,autosklearn_constantlier,,,2
1321,421,3600s8c32G,1,best_ensemble_model,,cnae-9,0.935185,autosklearn_constantlier,,,2
1322,422,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,autosklearn_constantlier,,,2
1323,423,3600s8c32G,3,best_ensemble_model,,cnae-9,0.935185,autosklearn_constantlier,,,2
1324,424,3600s8c32G,4,best_ensemble_model,,cnae-9,0.972222,autosklearn_constantlier,,,2
1325,425,3600s8c32G,0,best_ensemble_model,,connect-4,0.7605109999999999,autosklearn_constantlier,,,2
1326,426,3600s8c32G,1,best_ensemble_model,,connect-4,0.754668,autosklearn_constantlier,,,2
1327,427,3600s8c32G,2,best_ensemble_model,,connect-4,0.782976,autosklearn_constantlier,,,2
1328,428,3600s8c32G,3,best_ensemble_model,,connect-4,0.765904,autosklearn_constantlier,,,2
1329,429,3600s8c32G,4,best_ensemble_model,,connect-4,0.75803,autosklearn_constantlier,,,2
1330,430,3600s8c32G,0,best_ensemble_model,,higgs,0.7363460000000001,autosklearn_constantlier,,,2
1331,431,3600s8c32G,1,best_ensemble_model,,higgs,0.723246,autosklearn_constantlier,,,2
1332,432,3600s8c32G,2,best_ensemble_model,,higgs,0.728537,autosklearn_constantlier,,,2
1333,433,3600s8c32G,3,best_ensemble_model,,higgs,0.731637,autosklearn_constantlier,,,2
1334,434,3600s8c32G,4,best_ensemble_model,,higgs,0.7347239999999999,autosklearn_constantlier,,,2
1335,435,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearn_constantlier,,,2
1336,436,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.988024,autosklearn_constantlier,,,2
1337,437,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn_constantlier,,,2
1338,438,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_constantlier,,,2
1339,439,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_constantlier,,,2
1340,440,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearn_constantlier,,,2
1341,441,3600s8c32G,1,best_ensemble_model,,segment,0.982684,autosklearn_constantlier,,,2
1342,442,3600s8c32G,2,best_ensemble_model,,segment,0.991342,autosklearn_constantlier,,,2
1343,443,3600s8c32G,3,best_ensemble_model,,segment,0.995671,autosklearn_constantlier,,,2
1344,444,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn_constantlier,,,2
1345,445,3600s8c32G,0,best_ensemble_model,,vehicle,0.8712120000000001,autosklearn_constantlier,,,2
1346,446,3600s8c32G,1,best_ensemble_model,,vehicle,0.825758,autosklearn_constantlier,,,2
1347,447,3600s8c32G,2,best_ensemble_model,,vehicle,0.802489,autosklearn_constantlier,,,2
1348,448,3600s8c32G,3,best_ensemble_model,,vehicle,0.8138529999999999,autosklearn_constantlier,,,2
1349,449,3600s8c32G,4,best_ensemble_model,,vehicle,0.8614719999999999,autosklearn_constantlier,,,2
1400,50,3600s8c32G,0,best_ensemble_model,,Albert,0.68874,autosklearn,,,3
1401,51,3600s8c32G,1,best_ensemble_model,,Albert,0.689375,autosklearn,,,3
1402,52,3600s8c32G,2,best_ensemble_model,,Albert,0.692291,autosklearn,,,3
1403,53,3600s8c32G,3,best_ensemble_model,,Albert,0.686742,autosklearn,,,3
1404,54,3600s8c32G,4,best_ensemble_model,,Albert,0.689375,autosklearn,,,3
1405,55,3600s8c32G,0,best_ensemble_model,,Australian,0.84635,autosklearn,,,3
1406,56,3600s8c32G,1,best_ensemble_model,,Australian,0.8476229999999999,autosklearn,,,3
1407,57,3600s8c32G,2,best_ensemble_model,,Australian,0.803905,autosklearn,,,3
1408,58,3600s8c32G,3,best_ensemble_model,,Australian,0.811121,autosklearn,,,3
1409,59,3600s8c32G,4,best_ensemble_model,,Australian,0.8858229999999999,autosklearn,,,3
1410,60,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.939804,autosklearn,,,3
1411,61,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.939033,autosklearn,,,3
1412,62,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.94217,autosklearn,,,3
1413,63,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.944219,autosklearn,,,3
1414,64,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.945547,autosklearn,,,3
1415,65,3600s8c32G,0,best_ensemble_model,,adult,0.846835,autosklearn,,,3
1416,66,3600s8c32G,1,best_ensemble_model,,adult,0.837834,autosklearn,,,3
1417,67,3600s8c32G,2,best_ensemble_model,,adult,0.8481209999999999,autosklearn,,,3
1418,68,3600s8c32G,3,best_ensemble_model,,adult,0.8420540000000001,autosklearn,,,3
1419,69,3600s8c32G,4,best_ensemble_model,,adult,0.838568,autosklearn,,,3
1420,70,3600s8c32G,0,best_ensemble_model,,cnae-9,0.972222,autosklearn,,,3
1421,71,3600s8c32G,1,best_ensemble_model,,cnae-9,0.916667,autosklearn,,,3
1422,72,3600s8c32G,2,best_ensemble_model,,cnae-9,0.972222,autosklearn,,,3
1423,73,3600s8c32G,3,best_ensemble_model,,cnae-9,0.925926,autosklearn,,,3
1424,74,3600s8c32G,4,best_ensemble_model,,cnae-9,0.953704,autosklearn,,,3
1425,75,3600s8c32G,0,best_ensemble_model,,connect-4,0.7726649999999999,autosklearn,,,3
1426,76,3600s8c32G,1,best_ensemble_model,,connect-4,0.760289,autosklearn,,,3
1427,77,3600s8c32G,2,best_ensemble_model,,connect-4,0.787988,autosklearn,,,3
1428,78,3600s8c32G,3,best_ensemble_model,,connect-4,0.76194,autosklearn,,,3
1429,79,3600s8c32G,4,best_ensemble_model,,connect-4,0.778529,autosklearn,,,3
1430,80,3600s8c32G,0,best_ensemble_model,,higgs,0.7387130000000001,autosklearn,,,3
1431,81,3600s8c32G,1,best_ensemble_model,,higgs,0.721566,autosklearn,,,3
1432,82,3600s8c32G,2,best_ensemble_model,,higgs,0.7336689999999999,autosklearn,,,3
1433,83,3600s8c32G,3,best_ensemble_model,,higgs,0.7344,autosklearn,,,3
1434,84,3600s8c32G,4,best_ensemble_model,,higgs,0.736704,autosklearn,,,3
1435,85,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearn,,,3
1436,86,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.988024,autosklearn,,,3
1437,87,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn,,,3
1438,88,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearn,,,3
1439,89,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn,,,3
1440,90,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearn,,,3
1441,91,3600s8c32G,1,best_ensemble_model,,segment,0.982684,autosklearn,,,3
1442,92,3600s8c32G,2,best_ensemble_model,,segment,0.995671,autosklearn,,,3
1443,93,3600s8c32G,3,best_ensemble_model,,segment,0.987013,autosklearn,,,3
1444,94,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn,,,3
1445,95,3600s8c32G,0,best_ensemble_model,,vehicle,0.871158,autosklearn,,,3
1446,96,3600s8c32G,1,best_ensemble_model,,vehicle,0.8138529999999999,autosklearn,,,3
1447,97,3600s8c32G,2,best_ensemble_model,,vehicle,0.836039,autosklearn,,,3
1448,98,3600s8c32G,3,best_ensemble_model,,vehicle,0.860931,autosklearn,,,3
1449,99,3600s8c32G,4,best_ensemble_model,,vehicle,0.8733770000000001,autosklearn,,,3
1750,400,3600s8c32G,0,best_ensemble_model,,Albert,0.687141,autosklearn_constantlier,,,3
1751,401,3600s8c32G,1,best_ensemble_model,,Albert,0.690716,autosklearn_constantlier,,,3
1752,402,3600s8c32G,2,best_ensemble_model,,Albert,0.690763,autosklearn_constantlier,,,3
1753,403,3600s8c32G,3,best_ensemble_model,,Albert,0.687706,autosklearn_constantlier,,,3
1754,404,3600s8c32G,4,best_ensemble_model,,Albert,0.690175,autosklearn_constantlier,,,3
1755,405,3600s8c32G,0,best_ensemble_model,,Australian,0.8595079999999999,autosklearn_constantlier,,,3
1756,406,3600s8c32G,1,best_ensemble_model,,Australian,0.8637520000000001,autosklearn_constantlier,,,3
1757,407,3600s8c32G,2,best_ensemble_model,,Australian,0.82725,autosklearn_constantlier,,,3
1758,408,3600s8c32G,3,best_ensemble_model,,Australian,0.84635,autosklearn_constantlier,,,3
1759,409,3600s8c32G,4,best_ensemble_model,,Australian,0.8858229999999999,autosklearn_constantlier,,,3
1760,410,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.943024,autosklearn_constantlier,,,3
1761,411,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.938982,autosklearn_constantlier,,,3
1762,412,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.938963,autosklearn_constantlier,,,3
1763,413,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.94749,autosklearn_constantlier,,,3
1764,414,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.943723,autosklearn_constantlier,,,3
1765,415,3600s8c32G,0,best_ensemble_model,,adult,0.8449129999999999,autosklearn_constantlier,,,3
1766,416,3600s8c32G,1,best_ensemble_model,,adult,0.837051,autosklearn_constantlier,,,3
1767,417,3600s8c32G,2,best_ensemble_model,,adult,0.8504200000000001,autosklearn_constantlier,,,3
1768,418,3600s8c32G,3,best_ensemble_model,,adult,0.841943,autosklearn_constantlier,,,3
1769,419,3600s8c32G,4,best_ensemble_model,,adult,0.835608,autosklearn_constantlier,,,3
1770,420,3600s8c32G,0,best_ensemble_model,,cnae-9,0.953704,autosklearn_constantlier,,,3
1771,421,3600s8c32G,1,best_ensemble_model,,cnae-9,0.8888889999999999,autosklearn_constantlier,,,3
1772,422,3600s8c32G,2,best_ensemble_model,,cnae-9,0.972222,autosklearn_constantlier,,,3
1773,423,3600s8c32G,3,best_ensemble_model,,cnae-9,0.935185,autosklearn_constantlier,,,3
1774,424,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,autosklearn_constantlier,,,3
1775,425,3600s8c32G,0,best_ensemble_model,,connect-4,0.755799,autosklearn_constantlier,,,3
1776,426,3600s8c32G,1,best_ensemble_model,,connect-4,0.760684,autosklearn_constantlier,,,3
1777,427,3600s8c32G,2,best_ensemble_model,,connect-4,0.760998,autosklearn_constantlier,,,3
1778,428,3600s8c32G,3,best_ensemble_model,,connect-4,0.754674,autosklearn_constantlier,,,3
1779,429,3600s8c32G,4,best_ensemble_model,,connect-4,0.771093,autosklearn_constantlier,,,3
1780,430,3600s8c32G,0,best_ensemble_model,,higgs,0.737911,autosklearn_constantlier,,,3
1781,431,3600s8c32G,1,best_ensemble_model,,higgs,0.720975,autosklearn_constantlier,,,3
1782,432,3600s8c32G,2,best_ensemble_model,,higgs,0.732325,autosklearn_constantlier,,,3
1783,433,3600s8c32G,3,best_ensemble_model,,higgs,0.730956,autosklearn_constantlier,,,3
1784,434,3600s8c32G,4,best_ensemble_model,,higgs,0.736924,autosklearn_constantlier,,,3
1785,435,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_constantlier,,,3
1786,436,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.991018,autosklearn_constantlier,,,3
1787,437,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn_constantlier,,,3
1788,438,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_constantlier,,,3
1789,439,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_constantlier,,,3
1790,440,3600s8c32G,0,best_ensemble_model,,segment,0.987013,autosklearn_constantlier,,,3
1791,441,3600s8c32G,1,best_ensemble_model,,segment,0.987013,autosklearn_constantlier,,,3
1792,442,3600s8c32G,2,best_ensemble_model,,segment,0.991342,autosklearn_constantlier,,,3
1793,443,3600s8c32G,3,best_ensemble_model,,segment,0.991342,autosklearn_constantlier,,,3
1794,444,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn_constantlier,,,3
1795,445,3600s8c32G,0,best_ensemble_model,,vehicle,0.895022,autosklearn_constantlier,,,3
1796,446,3600s8c32G,1,best_ensemble_model,,vehicle,0.8138529999999999,autosklearn_constantlier,,,3
1797,447,3600s8c32G,2,best_ensemble_model,,vehicle,0.801948,autosklearn_constantlier,,,3
1798,448,3600s8c32G,3,best_ensemble_model,,vehicle,0.8376620000000001,autosklearn_constantlier,,,3
1799,449,3600s8c32G,4,best_ensemble_model,,vehicle,0.872835,autosklearn_constantlier,,,3
1850,50,3600s8c32G,0,best_ensemble_model,,Albert,0.687847,autosklearn,,,4
1851,51,3600s8c32G,1,best_ensemble_model,,Albert,0.6882229999999999,autosklearn,,,4
1852,52,3600s8c32G,2,best_ensemble_model,,Albert,0.688999,autosklearn,,,4
1853,53,3600s8c32G,3,best_ensemble_model,,Albert,0.687612,autosklearn,,,4
1854,54,3600s8c32G,4,best_ensemble_model,,Albert,0.690951,autosklearn,,,4
1855,55,3600s8c32G,0,best_ensemble_model,,Australian,0.8595079999999999,autosklearn,,,4
1856,56,3600s8c32G,1,best_ensemble_model,,Australian,0.815365,autosklearn,,,4
1857,57,3600s8c32G,2,best_ensemble_model,,Australian,0.8433790000000001,autosklearn,,,4
1858,58,3600s8c32G,3,best_ensemble_model,,Australian,0.84635,autosklearn,,,4
1859,59,3600s8c32G,4,best_ensemble_model,,Australian,0.8989809999999999,autosklearn,,,4
1860,60,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.941148,autosklearn,,,4
1861,61,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.938097,autosklearn,,,4
1862,62,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.941902,autosklearn,,,4
1863,63,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.943386,autosklearn,,,4
1864,64,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.946291,autosklearn,,,4
1865,65,3600s8c32G,0,best_ensemble_model,,adult,0.848767,autosklearn,,,4
1866,66,3600s8c32G,1,best_ensemble_model,,adult,0.839752,autosklearn,,,4
1867,67,3600s8c32G,2,best_ensemble_model,,adult,0.852181,autosklearn,,,4
1868,68,3600s8c32G,3,best_ensemble_model,,adult,0.84198,autosklearn,,,4
1869,69,3600s8c32G,4,best_ensemble_model,,adult,0.8374299999999999,autosklearn,,,4
1870,70,3600s8c32G,0,best_ensemble_model,,cnae-9,0.972222,autosklearn,,,4
1871,71,3600s8c32G,1,best_ensemble_model,,cnae-9,0.916667,autosklearn,,,4
1872,72,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,autosklearn,,,4
1873,73,3600s8c32G,3,best_ensemble_model,,cnae-9,0.925926,autosklearn,,,4
1874,74,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,autosklearn,,,4
1875,75,3600s8c32G,0,best_ensemble_model,,connect-4,0.755076,autosklearn,,,4
1876,76,3600s8c32G,1,best_ensemble_model,,connect-4,0.76349,autosklearn,,,4
1877,77,3600s8c32G,2,best_ensemble_model,,connect-4,0.7758430000000001,autosklearn,,,4
1878,78,3600s8c32G,3,best_ensemble_model,,connect-4,0.758289,autosklearn,,,4
1879,79,3600s8c32G,4,best_ensemble_model,,connect-4,0.780895,autosklearn,,,4
1880,80,3600s8c32G,0,best_ensemble_model,,higgs,0.734475,autosklearn,,,4
1881,81,3600s8c32G,1,best_ensemble_model,,higgs,0.7244689999999999,autosklearn,,,4
1882,82,3600s8c32G,2,best_ensemble_model,,higgs,0.738603,autosklearn,,,4
1883,83,3600s8c32G,3,best_ensemble_model,,higgs,0.7320439999999999,autosklearn,,,4
1884,84,3600s8c32G,4,best_ensemble_model,,higgs,0.7369,autosklearn,,,4
1885,85,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearn,,,4
1886,86,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.988024,autosklearn,,,4
1887,87,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn,,,4
1888,88,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearn,,,4
1889,89,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn,,,4
1890,90,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearn,,,4
1891,91,3600s8c32G,1,best_ensemble_model,,segment,0.991342,autosklearn,,,4
1892,92,3600s8c32G,2,best_ensemble_model,,segment,0.991342,autosklearn,,,4
1893,93,3600s8c32G,3,best_ensemble_model,,segment,0.982684,autosklearn,,,4
1894,94,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn,,,4
1895,95,3600s8c32G,0,best_ensemble_model,,vehicle,0.8830629999999999,autosklearn,,,4
1896,96,3600s8c32G,1,best_ensemble_model,,vehicle,0.8376620000000001,autosklearn,,,4
1897,97,3600s8c32G,2,best_ensemble_model,,vehicle,0.8371209999999999,autosklearn,,,4
1898,98,3600s8c32G,3,best_ensemble_model,,vehicle,0.826299,autosklearn,,,4
1899,99,3600s8c32G,4,best_ensemble_model,,vehicle,0.88474,autosklearn,,,4
2200,400,3600s8c32G,0,best_ensemble_model,,Albert,0.687894,autosklearn_constantlier,,,4
2201,401,3600s8c32G,1,best_ensemble_model,,Albert,0.6874239999999999,autosklearn_constantlier,,,4
2202,402,3600s8c32G,2,best_ensemble_model,,Albert,0.695231,autosklearn_constantlier,,,4
2203,403,3600s8c32G,3,best_ensemble_model,,Albert,0.687,autosklearn_constantlier,,,4
2204,404,3600s8c32G,4,best_ensemble_model,,Albert,0.690786,autosklearn_constantlier,,,4
2205,405,3600s8c32G,0,best_ensemble_model,,Australian,0.8595079999999999,autosklearn_constantlier,,,4
2206,406,3600s8c32G,1,best_ensemble_model,,Australian,0.8314940000000001,autosklearn_constantlier,,,4
2207,407,3600s8c32G,2,best_ensemble_model,,Australian,0.8595079999999999,autosklearn_constantlier,,,4
2208,408,3600s8c32G,3,best_ensemble_model,,Australian,0.84635,autosklearn_constantlier,,,4
2209,409,3600s8c32G,4,best_ensemble_model,,Australian,0.8858229999999999,autosklearn_constantlier,,,4
2210,410,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.940784,autosklearn_constantlier,,,4
2211,411,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.939026,autosklearn_constantlier,,,4
2212,412,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.940536,autosklearn_constantlier,,,4
2213,413,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.943626,autosklearn_constantlier,,,4
2214,414,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.945727,autosklearn_constantlier,,,4
2215,415,3600s8c32G,0,best_ensemble_model,,adult,0.845965,autosklearn_constantlier,,,4
2216,416,3600s8c32G,1,best_ensemble_model,,adult,0.837065,autosklearn_constantlier,,,4
2217,417,3600s8c32G,2,best_ensemble_model,,adult,0.8500770000000001,autosklearn_constantlier,,,4
2218,418,3600s8c32G,3,best_ensemble_model,,adult,0.844585,autosklearn_constantlier,,,4
2219,419,3600s8c32G,4,best_ensemble_model,,adult,0.837467,autosklearn_constantlier,,,4
2220,420,3600s8c32G,0,best_ensemble_model,,cnae-9,0.962963,autosklearn_constantlier,,,4
2221,421,3600s8c32G,1,best_ensemble_model,,cnae-9,0.916667,autosklearn_constantlier,,,4
2222,422,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,autosklearn_constantlier,,,4
2223,423,3600s8c32G,3,best_ensemble_model,,cnae-9,0.935185,autosklearn_constantlier,,,4
2224,424,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,autosklearn_constantlier,,,4
2225,425,3600s8c32G,0,best_ensemble_model,,connect-4,0.746892,autosklearn_constantlier,,,4
2226,426,3600s8c32G,1,best_ensemble_model,,connect-4,0.755969,autosklearn_constantlier,,,4
2227,427,3600s8c32G,2,best_ensemble_model,,connect-4,0.762788,autosklearn_constantlier,,,4
2228,428,3600s8c32G,3,best_ensemble_model,,connect-4,0.767826,autosklearn_constantlier,,,4
2229,429,3600s8c32G,4,best_ensemble_model,,connect-4,0.772223,autosklearn_constantlier,,,4
2230,430,3600s8c32G,0,best_ensemble_model,,higgs,0.732595,autosklearn_constantlier,,,4
2231,431,3600s8c32G,1,best_ensemble_model,,higgs,0.721016,autosklearn_constantlier,,,4
2232,432,3600s8c32G,2,best_ensemble_model,,higgs,0.731413,autosklearn_constantlier,,,4
2233,433,3600s8c32G,3,best_ensemble_model,,higgs,0.733031,autosklearn_constantlier,,,4
2234,434,3600s8c32G,4,best_ensemble_model,,higgs,0.736417,autosklearn_constantlier,,,4
2235,435,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_constantlier,,,4
2236,436,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.991018,autosklearn_constantlier,,,4
2237,437,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearn_constantlier,,,4
2238,438,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,0.997006,autosklearn_constantlier,,,4
2239,439,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_constantlier,,,4
2240,440,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearn_constantlier,,,4
2241,441,3600s8c32G,1,best_ensemble_model,,segment,0.982684,autosklearn_constantlier,,,4
2242,442,3600s8c32G,2,best_ensemble_model,,segment,0.991342,autosklearn_constantlier,,,4
2243,443,3600s8c32G,3,best_ensemble_model,,segment,0.995671,autosklearn_constantlier,,,4
2244,444,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn_constantlier,,,4
2245,445,3600s8c32G,0,best_ensemble_model,,vehicle,0.894426,autosklearn_constantlier,,,4
2246,446,3600s8c32G,1,best_ensemble_model,,vehicle,0.825216,autosklearn_constantlier,,,4
2247,447,3600s8c32G,2,best_ensemble_model,,vehicle,0.779221,autosklearn_constantlier,,,4
2248,448,3600s8c32G,3,best_ensemble_model,,vehicle,0.8371209999999999,autosklearn_constantlier,,,4
2249,449,3600s8c32G,4,best_ensemble_model,,vehicle,0.838203,autosklearn_constantlier,,,4
